Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,7,17,3,DL,13487,14747,700,-1,0,840,-14,0,0
2013,7,17,3,DL,12892,10397,1330,-5,0,2100,26,1,0
2013,7,17,3,DL,10397,12892,1045,-3,0,1223,-25,0,0
2013,7,17,3,DL,13931,10397,1701,221,1,1847,239,1,0
2013,7,17,3,DL,10397,11697,2035,49,1,2229,58,1,0
2013,7,17,3,DL,14122,10397,1303,-3,0,1444,-12,0,0
2013,7,17,3,DL,10397,13930,945,-4,0,1046,-15,0,0
2013,7,17,3,DL,13930,10397,1130,-6,0,1422,3,0,0
2013,7,17,3,DL,10397,14100,1510,-3,0,1725,-10,0,0
2013,7,17,3,DL,14100,10397,1815,33,1,2041,48,1,0
2013,7,17,3,DL,14679,10397,745,-3,0,1501,17,1,0
2013,7,17,3,DL,11278,13487,1919,19,1,2100,12,0,0
2013,7,17,3,DL,13487,11278,1515,0,0,1839,5,0,0
2013,7,17,3,DL,14869,11298,1005,-1,0,1344,-7,0,0
2013,7,17,3,DL,11298,14869,1424,2,0,1606,-16,0,0
2013,7,17,3,DL,10397,14492,1505,1,0,1634,-15,0,0
2013,7,17,3,DL,14492,10397,1725,222,1,1858,199,1,0
2013,7,17,3,DL,12892,13487,1500,-1,0,2031,6,0,0
2013,7,17,3,DL,10397,13204,1930,77,1,2059,90,1,0
2013,7,17,3,DL,13303,12478,1219,-1,0,1516,11,0,0
2013,7,17,3,DL,11433,13198,1557,-2,0,1658,-2,0,0
2013,7,17,3,DL,13198,11433,1745,-3,0,2036,0,0,0
2013,7,17,3,DL,14524,10397,715,2,0,855,-17,0,0
2013,7,17,3,DL,14869,14057,2205,-2,0,2257,-11,0,0
2013,7,17,3,DL,10397,12266,1200,-11,0,1300,5,0,0
2013,7,17,3,DL,10397,10693,1350,17,1,1350,12,0,0
2013,7,17,3,DL,10693,10397,1430,23,1,1642,41,1,0
2013,7,17,3,DL,10397,13930,1345,-1,0,1449,-16,0,0
2013,7,17,3,DL,13930,10397,1530,-5,0,1830,3,0,0
2013,7,17,3,DL,10397,10821,1725,809,1,1925,795,1,0
2013,7,17,3,DL,11433,13342,1345,-5,0,1356,-13,0,0
2013,7,17,3,DL,13342,11433,1436,-7,0,1645,-6,0,0
2013,7,17,3,DL,14771,10397,1355,-2,0,2134,7,0,0
2013,7,17,3,DL,11433,10397,1630,-3,0,1827,31,1,0
2013,7,17,3,DL,14869,12889,1115,-8,0,1132,-5,0,0
2013,7,17,3,DL,10397,14831,1955,8,0,2150,51,1,0
2013,7,17,3,DL,14831,10397,2240,48,1,614,52,1,0
2013,7,17,3,DL,12953,13204,1347,-5,0,1644,-25,0,0
2013,7,17,3,DL,10397,12953,845,34,1,1103,31,1,0
2013,7,17,3,DL,13487,14679,915,0,0,1102,-19,0,0
2013,7,17,3,DL,14679,13487,1220,-5,0,1757,-6,0,0
2013,7,17,3,DL,13342,11433,700,-4,0,915,-14,0,0
2013,7,17,3,DL,10397,10529,1253,-2,0,1518,-4,0,0
2013,7,17,3,DL,10529,10397,1558,188,1,1828,175,1,0
2013,7,17,3,DL,10397,14679,844,-2,0,1009,-27,0,0
2013,7,17,3,DL,14679,10397,1100,-5,0,1820,-2,0,0
2013,7,17,3,DL,10397,14122,1727,6,0,1910,47,1,0
2013,7,17,3,DL,11433,13342,1545,64,1,1556,54,1,0
2013,7,17,3,DL,13342,11433,1645,37,1,1854,25,1,0
2013,7,17,3,DL,10397,11066,1422,-3,0,1555,-3,0,0
2013,7,17,3,DL,11066,10397,1637,47,1,1810,40,1,0
2013,7,17,3,DL,10397,10529,941,-3,0,1205,-9,0,0
2013,7,17,3,DL,10529,10397,1247,-3,0,1515,2,0,0
2013,7,17,3,DL,12264,10397,829,0,0,1014,-10,0,0
2013,7,17,3,DL,11697,12953,1050,-4,0,1353,-25,0,0
2013,7,17,3,DL,10721,13204,1430,8,0,1729,7,0,0
2013,7,17,3,DL,10397,10721,845,19,1,1124,20,1,0
2013,7,17,3,DL,10721,10397,945,-6,0,1225,-20,0,0
2013,7,17,3,DL,12889,10397,830,0,0,1529,20,1,0
2013,7,17,3,DL,10397,12889,1936,31,1,2100,48,1,0
2013,7,17,3,DL,11433,11697,1405,-3,0,1708,-1,0,0
2013,7,17,3,DL,11697,11433,1758,16,1,2059,6,0,0
2013,7,17,3,DL,12953,13495,1545,,,1814,,1,1
2013,7,17,3,DL,11433,12892,835,0,0,1030,-38,0,0
2013,7,17,3,DL,12892,11433,1130,8,0,1859,16,1,0
2013,7,17,3,DL,11433,14492,1740,-3,0,1917,1,0,0
2013,7,17,3,DL,13487,11292,930,-4,0,1034,6,0,0
2013,7,17,3,DL,10397,10693,2300,112,1,2301,110,1,0
2013,7,17,3,DL,10397,11298,1015,-3,0,1134,-14,0,0
2013,7,17,3,DL,11298,10397,1215,-4,0,1524,-6,0,0
2013,7,17,3,DL,10397,11298,2155,29,1,2306,70,1,0
2013,7,17,3,DL,13487,15304,1405,0,0,1809,0,0,0
2013,7,17,3,DL,14057,10397,1115,12,0,1854,25,1,0
2013,7,17,3,DL,12953,13495,1825,32,1,2032,17,1,0
2013,7,17,3,DL,11292,10397,800,-3,0,1250,2,0,0
2013,7,17,3,DL,13204,10397,830,-3,0,1007,-11,0,0
2013,7,17,3,DL,11433,12892,1205,-5,0,1353,-35,0,0
2013,7,17,3,DL,14107,14869,1630,-3,0,1905,-4,0,0
2013,7,17,3,DL,11433,15304,1935,50,1,2215,43,1,0
2013,7,17,3,DL,11433,10721,1520,1,0,1720,18,1,0
2013,7,17,3,DL,10721,11433,1435,2,0,1641,-5,0,0
2013,7,17,3,DL,11433,12339,1731,2,0,1835,-10,0,0
2013,7,17,3,DL,10397,10529,1506,0,0,1738,-13,0,0
2013,7,17,3,DL,10529,10397,1818,85,1,2047,62,1,0
2013,7,17,3,DL,10821,10397,745,-1,0,937,-19,0,0
2013,7,17,3,DL,10397,11697,1340,11,0,1534,5,0,0
2013,7,17,3,DL,13487,13244,1729,23,1,1932,24,1,0
2013,7,17,3,DL,12889,12478,1620,20,1,10,27,1,0
2013,7,17,3,DL,11433,14771,1745,186,1,1954,177,1,0
2013,7,17,3,DL,10397,11042,1425,7,0,1606,5,0,0
2013,7,17,3,DL,11042,10397,1645,11,0,1830,36,1,0
2013,7,17,3,DL,13487,11433,1145,-9,0,1428,-11,0,0
2013,7,17,3,DL,10397,11066,2145,195,1,2321,185,1,0
2013,7,17,3,DL,11433,10821,731,-1,0,904,8,0,0
2013,7,17,3,DL,10821,11433,945,7,0,1114,18,1,0
2013,7,17,3,DL,10397,11278,1920,53,1,2119,98,1,0
2013,7,17,3,DL,11278,10397,1800,198,1,1954,232,1,0
2013,7,17,3,DL,12889,14869,1345,0,0,1558,-6,0,0
2013,7,17,3,DL,11193,14869,842,-1,0,1024,-13,0,0
2013,7,17,3,DL,14869,14057,1115,-2,0,1204,-7,0,0
2013,7,17,3,DL,12478,10397,620,-1,0,843,-21,0,0
2013,7,17,3,DL,11433,11278,1025,-17,0,1152,-16,0,0
2013,7,17,3,DL,11278,11433,1245,-3,0,1415,-3,0,0
2013,7,17,3,DL,14893,13487,700,-2,0,1223,-11,0,0
2013,7,17,3,DL,13303,10397,1015,-5,0,1210,-13,0,0
2013,7,17,3,DL,12953,10397,859,-6,0,1137,-25,0,0
2013,7,17,3,DL,11433,12953,835,-6,0,1025,-17,0,0
2013,7,17,3,DL,13198,14869,612,-1,0,745,-13,0,0
2013,7,17,3,DL,10397,12478,2155,97,1,15,98,1,0
2013,7,17,3,DL,13487,12889,910,18,1,1029,-10,0,0
2013,7,17,3,DL,13487,14771,1420,-4,0,1617,-23,0,0
2013,7,17,3,DL,11433,13342,1950,17,1,2002,33,1,0
2013,7,17,3,DL,10397,12892,1230,-2,0,1402,-31,0,0
2013,7,17,3,DL,10397,14908,940,1,0,1118,-18,0,0
2013,7,17,3,DL,14908,10397,1210,4,0,1928,66,1,0
2013,7,17,3,DL,12339,10397,830,7,0,1003,-1,0,0
2013,7,17,3,DL,12892,11193,815,-3,0,1529,8,0,0
2013,7,17,3,DL,10397,14100,1240,24,1,1447,21,1,0
2013,7,17,3,DL,14100,10397,1530,190,1,1735,292,1,0
2013,7,17,3,DL,11278,13487,1435,112,1,1615,131,1,0
2013,7,17,3,DL,13487,11278,1020,0,0,1343,2,0,0
2013,7,17,3,DL,12478,14771,1000,-1,0,1319,-30,0,0
2013,7,17,3,DL,13487,14869,705,-2,0,854,-21,0,0
2013,7,17,3,DL,14747,13487,1500,98,1,2011,80,1,0
2013,7,17,3,DL,12478,14747,730,3,0,1033,-1,0,0
2013,7,17,3,DL,10397,14107,1100,-3,0,1158,-24,0,0
2013,7,17,3,DL,14107,10397,1250,3,0,1936,14,0,0
2013,7,17,3,DL,12478,12889,1530,-3,0,1815,-22,0,0
2013,7,17,3,DL,10397,14492,1609,2,0,1739,-4,0,0
2013,7,17,3,DL,14492,10397,1830,150,1,2003,147,1,0
2013,7,17,3,DL,10397,14771,1757,30,1,2004,60,1,0
2013,7,17,3,DL,10397,10299,1535,22,1,1921,5,0,0
2013,7,17,3,DL,10397,13244,1610,57,1,1633,109,1,0
2013,7,17,3,DL,12953,11697,1441,-3,0,1755,-7,0,0
2013,7,17,3,DL,14683,11433,705,-2,0,1110,-11,0,0
2013,7,17,3,DL,13487,10397,1500,10,0,1826,51,1,0
2013,7,17,3,DL,14869,12889,1350,-1,0,1415,-6,0,0
2013,7,17,3,DL,14492,13487,830,-4,0,1017,-34,0,0
2013,7,17,3,DL,10299,10397,2011,12,0,705,-8,0,0
2013,7,17,3,DL,10397,12953,945,46,1,1202,41,1,0
2013,7,17,3,DL,13487,14679,1130,-6,0,1316,-32,0,0
2013,7,17,3,DL,14679,13487,1400,-5,0,1934,2,0,0
2013,7,17,3,DL,10397,13851,1340,-4,0,1451,-23,0,0
2013,7,17,3,DL,13851,10397,1531,-8,0,1835,1,0,0
2013,7,17,3,DL,10397,12451,1735,44,1,1851,100,1,0
2013,7,17,3,DL,10397,14683,1052,0,0,1223,7,0,0
2013,7,17,3,DL,14683,10397,1314,4,0,1640,-6,0,0
2013,7,17,3,DL,14679,10397,2250,9,0,602,12,0,0
2013,7,17,3,DL,11433,13244,1210,-3,0,1307,-15,0,0
2013,7,17,3,DL,11292,12953,1553,28,1,2140,18,1,0
2013,7,17,3,DL,12889,12478,700,-5,0,1455,3,0,0
2013,7,17,3,DL,13487,12953,1115,-6,0,1459,-8,0,0
2013,7,17,3,DL,10397,15304,2045,92,1,2212,148,1,0
2013,7,17,3,DL,11697,12953,1325,-3,0,1633,-21,0,0
2013,7,17,3,DL,13487,10397,1730,-5,0,2056,21,1,0
2013,7,17,3,DL,10397,12264,1929,132,1,2126,199,1,0
2013,7,17,3,DL,10721,10397,1215,18,1,1457,8,0,0
2013,7,17,3,DL,10397,13851,840,-2,0,951,-12,0,0
2013,7,17,3,DL,13851,10397,1032,-4,0,1335,-5,0,0
2013,7,17,3,DL,10397,14492,1110,8,0,1238,-2,0,0
2013,7,17,3,DL,14492,10397,1330,-6,0,1500,-17,0,0
2013,7,17,3,DL,11433,11697,1001,7,0,1300,10,0,0
2013,7,17,3,DL,11697,11433,1340,15,1,1648,1,0,0
2013,7,17,3,DL,11433,13204,1749,-4,0,2030,-10,0,0
2013,7,17,3,DL,12892,11433,915,177,1,1644,200,1,0
2013,7,17,3,DL,11193,14747,930,0,0,1115,-20,0,0
2013,7,17,3,DL,10529,11433,720,-5,0,917,-21,0,0
2013,7,17,3,DL,10397,11298,1637,-2,0,1755,62,1,0
2013,7,17,3,DL,11298,10397,1835,57,1,2140,108,1,0
2013,7,17,3,DL,13244,11433,1700,11,0,1959,8,0,0
2013,7,17,3,DL,13487,13871,1506,47,1,1614,41,1,0
2013,7,17,3,DL,13871,13487,1700,40,1,1810,36,1,0
2013,7,17,3,DL,13487,10397,910,-1,0,1233,2,0,0
2013,7,17,3,DL,10397,11292,815,-3,0,925,-20,0,0
2013,7,17,3,DL,10397,11292,1355,-4,0,1503,-16,0,0
2013,7,17,3,DL,13204,10397,930,-1,0,1054,-12,0,0
2013,7,17,3,DL,12953,13487,1439,10,0,1644,8,0,0
2013,7,17,3,DL,12892,13244,145,-5,0,733,-10,0,0
2013,7,17,3,DL,11433,14107,1220,-6,0,1325,-1,0,0
2013,7,17,3,DL,14107,11433,1405,0,0,2058,17,1,0
2013,7,17,3,DL,11433,10721,2145,14,0,2332,8,0,0
2013,7,17,3,DL,11433,14747,1959,12,0,2156,-7,0,0
2013,7,17,3,DL,14747,11433,2320,11,0,629,-5,0,0
2013,7,17,3,DL,10397,10821,1450,-3,0,1648,-12,0,0
2013,7,17,3,DL,10821,10397,1745,223,1,1943,246,1,0
2013,7,17,3,DL,10821,10397,900,-2,0,1050,-18,0,0
2013,7,17,3,DL,10397,11697,1225,-8,0,1420,-11,0,0
2013,7,17,3,DL,11697,10397,1515,-5,0,1710,-3,0,0
2013,7,17,3,DL,10397,11697,1100,13,0,1257,12,0,0
2013,7,17,3,DL,11697,10397,1400,207,1,1556,233,1,0
2013,7,17,3,DL,11433,10529,2145,,,2328,,1,1
2013,7,17,3,DL,11433,13303,840,-2,0,1139,-5,0,0
2013,7,17,3,DL,14869,12478,1716,1,0,2341,24,1,0
2013,7,17,3,DL,14057,14869,600,-5,0,848,-20,0,0
2013,7,17,3,DL,13487,13232,1500,-4,0,1628,2,0,0
2013,7,17,3,DL,13232,13487,1705,1,0,1831,5,0,0
2013,7,17,3,DL,11193,12892,1600,2,0,1721,-8,0,0
2013,7,17,3,DL,10397,15016,1734,183,1,1817,253,1,0
2013,7,17,3,DL,15016,10397,1900,241,1,2131,234,1,0
2013,7,17,3,DL,10397,14869,2151,26,1,2350,67,1,0
2013,7,17,3,DL,10397,10423,2154,98,1,2309,115,1,0
2013,7,17,3,DL,10397,11278,1720,60,1,1911,148,1,0
2013,7,17,3,DL,11278,10397,1900,216,1,2052,215,1,0
2013,7,17,3,DL,14869,10721,1710,-6,0,2340,4,0,0
2013,7,17,3,DL,11433,11298,845,-5,0,1029,-8,0,0
2013,7,17,3,DL,11298,11433,1109,-2,0,1449,4,0,0
2013,7,17,3,DL,11433,12892,1959,6,0,2157,-29,0,0
2013,7,17,3,DL,10397,10693,1905,-2,0,1911,75,1,0
2013,7,17,3,DL,12953,10397,1000,-9,0,1235,-14,0,0
2013,7,17,3,DL,11433,12953,725,0,0,913,-9,0,0
2013,7,17,3,DL,10397,13303,1615,127,1,1815,186,1,0
2013,7,17,3,DL,11433,14100,1020,8,0,1159,-1,0,0
2013,7,17,3,DL,14100,11433,1235,18,1,1417,11,0,0
2013,7,17,3,DL,10397,14027,1155,-1,0,1343,0,0,0
2013,7,17,3,DL,14027,10397,1430,-2,0,1618,-3,0,0
2013,7,17,3,DL,12892,14747,1705,16,1,1935,3,0,0
2013,7,17,3,DL,12953,11697,1930,133,1,2239,100,1,0
2013,7,17,3,DL,10397,12892,1359,46,1,1539,27,1,0
2013,7,17,3,DL,14869,14747,820,-1,0,925,-15,0,0
2013,7,17,3,DL,14747,14869,1005,-1,0,1258,5,0,0
2013,7,17,3,DL,10397,10423,1054,-1,0,1217,-18,0,0
2013,7,17,3,DL,10423,10397,1315,-2,0,1627,-9,0,0
2013,7,17,3,DL,14771,12478,630,-8,0,1501,10,0,0
2013,7,17,3,DL,10397,13303,1455,-1,0,1701,-12,0,0
2013,7,17,3,DL,10397,13495,1347,63,1,1417,51,1,0
2013,7,17,3,DL,13495,10397,1500,99,1,1729,125,1,0
2013,7,17,3,DL,10397,12266,2145,217,1,2251,200,1,0
2013,7,17,3,DL,13487,11278,1300,-1,0,1625,-7,0,0
2013,7,17,3,DL,13487,13871,2200,-2,0,2310,-11,0,0
2013,7,17,3,DL,14771,10397,745,-7,0,1524,5,0,0
2013,7,17,3,DL,10397,10423,831,-5,0,952,-18,0,0
2013,7,17,3,DL,10423,10397,1045,-4,0,1358,-13,0,0
2013,7,17,3,DL,11193,11292,941,-5,0,1027,13,0,0
2013,7,17,3,DL,10397,14683,1526,6,0,1654,1,0,0
2013,7,17,3,DL,14683,10397,1745,125,1,2108,183,1,0
2013,7,17,3,DL,15304,10397,625,-7,0,753,-9,0,0
2013,7,17,3,DL,10397,13303,1725,72,1,1925,136,1,0
2013,7,17,3,DL,10397,13342,1623,2,0,1728,81,1,0
2013,7,17,3,DL,13342,10397,1808,64,1,2105,67,1,0
2013,7,17,3,DL,12953,15304,1110,-5,0,1413,-15,0,0
2013,7,17,3,DL,15304,12953,1500,-8,0,1747,-1,0,0
2013,7,17,3,DL,13204,12953,1429,-6,0,1714,-18,0,0
2013,7,17,3,DL,10397,13930,1456,0,0,1603,-10,0,0
2013,7,17,3,DL,13930,10397,1646,0,0,1944,6,0,0
2013,7,17,3,DL,12953,11697,700,-6,0,1009,-18,0,0
2013,7,17,3,DL,14771,10397,2240,-4,0,615,6,0,0
2013,7,17,3,DL,11193,10397,1600,104,1,1729,128,1,0
2013,7,17,3,DL,14869,11433,1520,-2,0,2040,6,0,0
2013,7,17,3,DL,14869,12889,1507,21,1,1530,11,0,0
2013,7,17,3,DL,10397,14747,820,-3,0,1041,-22,0,0
2013,7,17,3,DL,12953,13204,900,-7,0,1157,-9,0,0
2013,7,17,3,DL,10397,12953,1045,20,1,1301,19,1,0
2013,7,17,3,DL,13487,14679,2150,4,0,2337,-15,0,0
2013,7,17,3,DL,12892,13244,700,-5,0,1249,1,0,0
2013,7,17,3,DL,11433,12266,1758,0,0,1955,-4,0,0
2013,7,17,3,DL,11298,10397,545,-2,0,853,-1,0,0
2013,7,17,3,DL,10397,15304,950,-6,0,1124,-10,0,0
2013,7,17,3,DL,15304,10397,1204,0,0,1335,-3,0,0
2013,7,17,3,DL,11433,15304,845,-5,0,1118,-3,0,0
2013,7,17,3,DL,15304,11433,1158,-3,0,1435,-15,0,0
2013,7,17,3,DL,11433,10397,855,-10,0,1055,-6,0,0
2013,7,17,3,DL,11193,14771,930,0,0,1117,-1,0,0
2013,7,17,3,DL,10397,14100,1005,-1,0,1215,-5,0,0
2013,7,17,3,DL,14100,10397,1300,-1,0,1503,-13,0,0
2013,7,17,3,DL,15016,13487,650,-1,0,825,-12,0,0
2013,7,17,3,DL,14747,12892,1902,-7,0,2140,47,1,0
2013,7,17,3,DL,10397,12339,2201,143,1,2336,136,1,0
2013,7,17,3,DL,10397,10693,1505,30,1,1518,43,1,0
2013,7,17,3,DL,10693,10397,1600,244,1,1813,233,1,0
2013,7,17,3,DL,10397,10721,1050,-1,0,1325,4,0,0
2013,7,17,3,DL,10721,10397,830,-1,0,1112,-20,0,0
2013,7,17,3,DL,12953,14027,1440,-5,0,1749,-16,0,0
2013,7,17,3,DL,14027,12953,1830,-3,0,2128,-6,0,0
2013,7,17,3,DL,11697,11433,815,-3,0,1116,-23,0,0
2013,7,17,3,DL,11433,13204,1525,-1,0,1805,4,0,0
2013,7,17,3,DL,12892,11433,705,-6,0,1433,1,0,0
2013,7,17,3,DL,13244,10397,600,-4,0,817,-13,0,0
2013,7,17,3,DL,13930,11433,1410,-12,0,1633,-4,0,0
2013,7,17,3,DL,14869,14679,2157,-5,0,2250,-11,0,0
2013,7,17,3,DL,10397,11298,1410,-4,0,1526,-22,0,0
2013,7,17,3,DL,11298,10397,1606,-2,0,1915,25,1,0
2013,7,17,3,DL,10397,11298,2005,118,1,2125,115,1,0
2013,7,17,3,DL,14869,10397,1106,2,0,1650,-2,0,0
2013,7,17,3,DL,10397,14107,2130,89,1,2221,84,1,0
2013,7,17,3,DL,10397,11292,1108,132,1,1223,104,1,0
2013,7,17,3,DL,11292,10397,1315,108,1,1810,156,1,0
2013,7,17,3,DL,11433,12889,1940,41,1,2101,22,1,0
2013,7,17,3,DL,14908,10397,830,-2,0,1548,6,0,0
2013,7,17,3,DL,12953,13487,610,-1,0,808,-28,0,0
2013,7,17,3,DL,11433,14107,845,-2,0,949,-24,0,0
2013,7,17,3,DL,10721,11433,1234,-3,0,1439,-14,0,0
2013,7,17,3,DL,10397,10821,2159,223,1,2358,200,1,0
2013,7,17,3,DL,10397,10821,730,-3,0,922,-5,0,0
2013,7,17,3,DL,10821,10397,1005,0,0,1152,-5,0,0
2013,7,17,3,DL,10397,13198,1720,62,1,1832,72,1,0
2013,7,17,3,DL,11697,10397,745,-2,0,939,-14,0,0
2013,7,17,3,DL,13204,11433,1010,-5,0,1247,-21,0,0
2013,7,17,3,DL,10397,14747,940,-1,0,1207,-37,0,0
2013,7,17,3,DL,11433,14027,1010,-6,0,1302,-1,0,0
2013,7,17,3,DL,14027,11433,1342,0,0,1639,-6,0,0
2013,7,17,3,DL,10397,11057,725,-3,0,845,-5,0,0
2013,7,17,3,DL,12451,10397,900,0,0,1018,-12,0,0
2013,7,17,3,DL,11193,12892,930,1,0,1056,-12,0,0
2013,7,17,3,DL,11193,10397,1345,-4,0,1516,-9,0,0
2013,7,17,3,DL,12953,15304,1530,-2,0,1840,-6,0,0
2013,7,17,3,DL,12892,11193,2255,-6,0,612,10,0,0
2013,7,17,3,DL,10821,11433,605,13,0,733,16,1,0
2013,7,17,3,DL,10397,11278,1620,22,1,1817,117,1,0
2013,7,17,3,DL,11278,10397,2000,160,1,2150,163,1,0
2013,7,17,3,DL,10397,14730,1205,-5,0,1325,-19,0,0
2013,7,17,3,DL,14730,10397,1400,-3,0,1530,-20,0,0
2013,7,17,3,DL,10397,11618,1241,10,0,1502,4,0,0
2013,7,17,3,DL,13204,10397,1840,250,1,2019,244,1,0
2013,7,17,3,DL,12266,11433,915,65,1,1304,70,1,0
2013,7,17,3,DL,11278,11433,1500,-4,0,1632,0,0,0
2013,7,17,3,DL,10397,11042,1626,-3,0,1815,44,1,0
2013,7,17,3,DL,11042,10397,1859,73,1,2041,99,1,0
2013,7,17,3,DL,12953,10397,1200,30,1,1436,20,1,0
2013,7,17,3,DL,11433,12953,1210,-6,0,1356,-18,0,0
2013,7,17,3,DL,10397,13303,2200,113,1,2357,121,1,0
2013,7,17,3,DL,14747,13487,1300,-1,0,1816,-6,0,0
2013,7,17,3,DL,10397,13303,1345,0,0,1551,-17,0,0
2013,7,17,3,DL,11298,10397,705,-2,0,1015,-6,0,0
2013,7,17,3,DL,10397,11193,1720,56,1,1846,82,1,0
2013,7,17,3,DL,13871,10397,600,-3,0,905,10,0,0
2013,7,17,3,DL,14869,14747,2010,-2,0,2115,4,0,0
2013,7,17,3,DL,13204,12478,1200,-4,0,1430,-11,0,0
2013,7,17,3,DL,12478,13204,825,-6,0,1108,-25,0,0
2013,7,17,3,DL,13487,13198,705,-7,0,830,-20,0,0
2013,7,17,3,DL,13198,13487,914,-6,0,1037,-14,0,0
2013,7,17,3,DL,14524,10397,600,-6,0,741,-28,0,0
2013,7,17,3,DL,14747,10397,1135,1,0,1914,37,1,0
2013,7,17,3,DL,11278,13487,1145,-4,0,1325,-24,0,0
2013,7,17,3,DL,12451,10397,1832,126,1,1953,135,1,0
2013,7,17,3,DL,13342,10397,1254,10,0,1552,1,0,0
2013,7,17,3,DL,11298,10397,815,-4,0,1123,0,0,0
2013,7,17,3,DL,10397,14679,1620,136,1,1747,169,1,0
2013,7,17,3,DL,12892,13487,1100,-1,0,1630,13,0,0
2013,7,17,3,DL,12892,10397,645,-2,0,1410,5,0,0
2013,7,17,3,DL,10397,13495,835,-5,0,908,-7,0,0
2013,7,17,3,DL,13495,10397,1000,-4,0,1227,-7,0,0
2013,7,17,3,DL,10423,12478,835,-2,0,1319,0,0,0
2013,7,17,3,DL,13487,11057,730,-3,0,1056,-11,0,0
2013,7,17,3,DL,11057,13487,1145,-3,0,1331,-19,0,0
2013,7,17,3,DL,13244,10397,1310,-1,0,1530,1,0,0
2013,7,17,3,DL,13487,10397,1130,-6,0,1457,-8,0,0
2013,7,17,3,DL,13204,12953,1856,-6,0,2140,16,1,0
2013,7,17,3,DL,10397,13930,1605,-2,0,1714,-10,0,0
2013,7,17,3,DL,13930,10397,1800,-1,0,2056,27,1,0
2013,7,17,3,DL,10397,14524,2205,152,1,2346,140,1,0
2013,7,17,3,DL,13487,13204,1030,38,1,1445,24,1,0
2013,7,17,3,DL,13204,13487,1550,22,1,1821,3,0,0
2013,7,17,3,DL,10397,13204,1455,16,1,1636,13,0,0
2013,7,17,3,DL,13204,10397,1730,5,0,1907,52,1,0
2013,7,17,3,DL,14893,13487,1245,-8,0,1806,-10,0,0
2013,7,17,3,DL,12953,13303,1545,3,0,1906,-3,0,0
2013,7,17,3,DL,10423,10397,615,-3,0,927,-5,0,0
2013,7,17,3,DL,10397,12953,1145,0,0,1401,-3,0,0
2013,7,17,3,DL,13487,15016,1500,4,0,1631,-5,0,0
2013,7,17,3,DL,14771,11433,2245,-4,0,614,14,0,0
2013,7,17,3,DL,11433,11057,1955,42,1,2144,48,1,0
2013,7,17,3,DL,13487,10397,530,-5,0,852,-1,0,0
2013,7,17,3,DL,13487,13204,1930,117,1,2341,106,1,0
2013,7,17,3,DL,11292,11193,820,-6,0,1255,-3,0,0
2013,7,17,3,DL,14107,12478,815,-3,0,1605,23,1,0
2013,7,17,3,DL,11042,10397,831,-5,0,1015,-16,0,0
2013,7,17,3,DL,13487,12953,705,-5,0,1048,0,0,0
2013,7,17,3,DL,15304,13487,815,-1,0,1040,-27,0,0
2013,7,17,3,DL,13244,13204,825,-7,0,1128,-16,0,0
2013,7,17,3,DL,13204,13244,1208,-7,0,1311,-19,0,0
2013,7,17,3,DL,13487,13198,1715,6,0,1840,9,0,0
2013,7,17,3,DL,13198,13487,1920,12,0,2042,10,0,0
2013,7,17,3,DL,12953,13303,700,-8,0,1006,15,1,0
2013,7,17,3,DL,13303,12953,1046,11,0,1350,6,0,0
2013,7,17,3,DL,12892,14869,1636,1,0,1924,-1,0,0
2013,7,17,3,DL,13495,12953,1100,-4,0,1459,-5,0,0
2013,7,17,3,DL,12478,14057,1900,-2,0,2226,-14,0,0
2013,7,17,3,DL,11292,13487,1745,1,0,2037,-2,0,0
2013,7,17,3,DL,13487,11292,1730,1,0,1842,-20,0,0
2013,7,17,3,DL,10397,11298,1250,-3,0,1403,-7,0,0
2013,7,17,3,DL,11298,10397,1445,-3,0,1755,26,1,0
2013,7,17,3,DL,10397,11193,944,3,0,1105,-1,0,0
2013,7,17,3,DL,10397,13930,725,0,0,826,-15,0,0
2013,7,17,3,DL,10397,12264,1356,-5,0,1548,-7,0,0
2013,7,17,3,DL,12264,10397,1629,128,1,1821,236,1,0
2013,7,17,3,DL,13487,11066,1500,-6,0,1745,-1,0,0
2013,7,17,3,DL,10397,10693,1726,79,1,1739,113,1,0
2013,7,17,3,DL,13204,10397,1125,2,0,1255,5,0,0
2013,7,17,3,DL,12953,13487,1835,-4,0,2046,-16,0,0
2013,7,17,3,DL,13244,12892,830,-2,0,1026,-22,0,0
2013,7,17,3,DL,11433,14107,1550,0,0,1703,3,0,0
2013,7,17,3,DL,13487,14771,1145,174,1,1345,145,1,0
2013,7,17,3,DL,10397,10821,1905,114,1,2059,149,1,0
2013,7,17,3,DL,10397,10821,835,-2,0,1027,-4,0,0
2013,7,17,3,DL,10821,10397,1115,-3,0,1304,-23,0,0
2013,7,17,3,DL,10397,11697,950,-3,0,1148,5,0,0
2013,7,17,3,DL,11697,10397,1245,-2,0,1442,8,0,0
2013,7,17,3,DL,14869,12889,1645,-3,0,1709,-12,0,0
2013,7,17,3,DL,11433,13204,1230,-9,0,1510,-6,0,0
2013,7,17,3,DL,13204,11433,1600,17,1,1843,3,0,0
2013,7,17,3,DL,13487,14869,1423,7,0,1613,-16,0,0
