Year,Month,Day,AirportID,Time,TimeZone,SkyCondition,Visibility,WeatherType,DryBulbFarenheit,DryBulbCelsius,WetBulbFarenheit,WetBulbCelsius,DewPointFarenheit,DewPointCelsius,RelativeHumidity,WindSpeed,WindDirection,ValueForWindCharacter,StationPressure,PressureTendency,PressureChange,SeaLevelPressure,RecordType,HourlyPrecip,Altimeter
2013,7,8,14843,1556,-4,FEW023 SCT028 SCT070,10,,87,30.6,78,25.8,75,23.9,68,21,70,28,30.01,,,30.02,AA,,30.02
2013,7,8,14843,1656,-4,FEW021 SCT028 SCT032,9,,86,30,78,25.6,75,23.9,70,20,80,,30.01,,,30.01,AA,,30.02
2013,7,8,14843,1756,-4,FEW023 SCT070 SCT120,9,,84,28.9,78,25.3,75,23.9,74,15,80,23,30.01,,,30.02,AA,,30.02
2013,7,8,14843,1856,-4,FEW023 SCT075 SCT110,9,,82,27.8,76,24.6,74,23.3,77,16,90,,30.03,,,30.03,AA,,30.04
2013,7,8,14843,1956,-4,FEW042,10,,82,27.8,76,24.6,74,23.3,77,13,80,,30.05,,,30.05,AA,,30.06
2013,7,8,14843,2056,-4,FEW028,10,,82,27.8,76,24.3,73,22.8,74,15,80,22,30.07,,,30.08,AA,,30.08
2013,7,8,14843,2156,-4,FEW025 SCT035 SCT050,10,,82,27.8,76,24.6,74,23.3,77,14,80,,30.08,,,30.08,AA,,30.09
2013,7,8,14843,2256,-4,FEW025 SCT045,10,,81,27.2,76,24.5,74,23.3,79,10,80,20,30.09,,,30.1,AA,,30.1
2013,7,8,14843,2356,-4,FEW022 SCT033 BKN045,10,,81,27.2,77,24.8,75,23.9,82,11,80,,30.09,,,30.1,AA,,30.1
2013,7,9,14843,56,-4,FEW022 SCT035 BKN050,10,,82,27.8,76,24.6,74,23.3,77,17,70,,30.07,,,30.07,AA,,30.08
2013,7,9,14843,156,-4,FEW019 SCT033 BKN045,10,,81,27.2,77,24.8,75,23.9,82,16,70,,30.05,,,30.05,AA,T,30.06
2013,7,9,14843,256,-4,FEW019 SCT034 BKN045,10,,79,26.1,76,24.5,75,23.9,88,8,100,,30.05,,,30.05,AA,T,30.06
2013,7,9,14843,356,-4,FEW018 BKN048,10,,79,26.1,76,24.5,75,23.9,88,5,100,,30.04,,,30.05,AA,T,30.05
2013,7,9,14843,456,-4,FEW018 SCT032 BKN048,10,,79,26.1,76,24.5,75,23.9,88,6,90,,30.05,,,30.05,AA,T,30.06
2013,7,9,14843,556,-4,FEW018 SCT024 BKN040,8,#NAME?,79,26.1,76,24.5,75,23.9,88,3,90,,30.05,,,30.06,AA,T,30.06
2013,7,9,14843,656,-4,FEW018 SCT026 BKN050,10,,80,26.7,77,25.1,76,24.4,88,9,80,,30.07,,,30.07,AA,,30.08
2013,7,9,14843,756,-4,FEW016 SCT030 BKN050,9,#NAME?,80,26.7,77,25.1,76,24.4,88,13,100,23,30.09,,,30.1,AA,0.02,30.1
2013,7,9,14843,856,-4,FEW016 SCT022 BKN046,9,#NAME?,81,27.2,78,25.6,77,25,88,14,80,,30.09,,,30.09,AA,0.03,30.1
2013,7,9,14843,956,-4,FEW018 SCT025 SCT040,10,,84,28.9,79,26.1,77,25,80,17,60,,30.09,,,30.09,AA,T,30.1
2013,7,9,14843,1056,-4,FEW020 SCT027 SCT038,10,,84,28.9,78,25.7,76,24.4,77,20,70,28,30.09,,,30.09,AA,,30.1
2013,7,9,14843,1156,-4,FEW021 SCT030 SCT055,10,,86,30,79,26,76,24.4,72,15,80,26,30.08,,,30.09,AA,,30.09
2013,7,9,14843,1256,-4,FEW026 SCT034 SCT050,9,,85,29.4,79,25.8,76,24.4,75,18,80,26,30.07,,,30.08,AA,T,30.08
2013,7,9,14843,1356,-4,FEW025 SCT045 BKN065,8,,86,30,78,25.3,74,23.3,68,17,60,26,30.05,,,30.05,AA,,30.06
2013,7,9,14843,1456,-4,FEW018 SCT025 SCT034,8,,87,30.6,79,26.1,76,24.4,70,16,70,,30.04,,,30.04,AA,,30.05
2013,7,9,14843,1556,-4,FEW020 SCT041 BKN090,8,#NAME?,86,30,80,26.4,77,25,75,20,90,29,30.03,,,30.03,AA,T,30.04
2013,7,9,14843,1656,-4,FEW022 BKN060,8,,84,28.9,78,25.7,76,24.4,77,20,70,29,30.03,,,30.03,AA,0.01,30.04
2013,7,9,14843,1756,-4,SCT020 SCT060,8,,83,28.3,78,25.5,76,24.4,80,18,60,,30.03,,,30.03,AA,,30.04
2013,7,9,14843,1856,-4,FEW020 SCT060 SCT120,9,,83,28.3,78,25.5,76,24.4,80,18,70,,30.03,,,30.04,AA,,30.04
2013,7,9,14843,1956,-4,FEW022 SCT038 BKN049,10,,83,28.3,79,25.9,77,25,82,16,60,21,30.04,,,30.04,AA,,30.05
2013,7,9,14843,2056,-4,FEW022 SCT055,10,,83,28.3,78,25.5,76,24.4,80,16,70,26,30.04,,,30.05,AA,,30.05
2013,7,9,14843,2156,-4,FEW025 SCT041 SCT100,10,#NAME?,81,27.2,78,25.6,77,25,88,24,80,33,30.04,,,30.04,AA,0.02,30.05
2013,7,9,14843,2256,-4,FEW015 SCT034 BKN055,10,,82,27.8,79,26.1,78,25.6,88,13,150,25,30.06,,,30.06,AA,0.02,30.07
2013,7,9,14843,2356,-4,FEW015 SCT024 BKN045,10,,77,25,74,23.1,72,22.2,85,0,0,,30.06,,,30.06,AA,0.11,30.07
2013,7,10,14843,56,-4,FEW021 SCT030 BKN050,10,,80,26.7,78,25.4,77,25,91,10,90,,30.03,,,30.03,AA,0.08,30.04
2013,7,10,14843,156,-4,FEW021 SCT034 SCT050,10,,81,27.2,77,25.2,76,24.4,85,10,100,20,30.02,,,30.02,AA,,30.03
2013,7,10,14843,256,-4,FEW021 SCT030,10,,81,27.2,77,25.2,76,24.4,85,10,90,,30,,,30.01,AA,,30.01
2013,7,10,14843,356,-4,FEW018 SCT025 BKN045,10,,80,26.7,77,25.1,76,24.4,88,9,80,,29.99,,,30,AA,,30
2013,7,10,14843,456,-4,SCT035 BKN045,10,,80,26.7,77,25.1,76,24.4,88,8,100,,30,,,30,AA,,30.01
2013,7,10,14843,539,-4,SCT020CB BKN050 BKN060,6,#NAME?,77,25,74,23.4,73,23,88,14,90,,30,,,M,SP,,30.01
2013,7,10,14843,556,-4,SCT028CB SCT045 BKN055,9,#NAME?,77,25,74,23.1,72,22.2,85,9,80,,30.01,,,30.01,AA,0.02,30.02
2013,7,10,14843,656,-4,FEW028 SCT040 BKN065,10,,78,25.6,75,24,74,23.3,88,7,100,,30.02,,,30.03,AA,0.01,30.03
2013,7,10,14843,756,-4,FEW016 SCT040 BKN075,10,,81,27.2,78,25.6,77,25,88,8,100,,30.02,,,30.03,AA,0.04,30.03
2013,7,10,14843,856,-4,FEW018 SCT042 BKN070,9,,83,28.3,79,26.3,78,25.6,85,14,90,,30.04,,,30.04,AA,T,30.05
2013,7,10,14843,956,-4,SCT018 SCT026 BKN048,9,,83,28.3,80,26.7,79,26.1,88,8,90,,30.05,,,30.06,AA,0.05,30.06
2013,7,10,14843,1056,-4,FEW034 SCT048 SCT075,9,,86,30,78,25.6,75,23.9,70,17,100,25,30.07,,,30.07,AA,,30.08
2013,7,10,14843,1156,-4,FEW023 SCT045,9,,85,29.4,79,26.2,77,25,77,16,80,,30.07,,,30.08,AA,,30.08
2013,7,10,14843,1256,-4,FEW028 SCT050,9,,88,31.1,79,26.3,76,24.4,68,15,90,,30.06,,,30.06,AA,,30.07
2013,7,10,14843,1356,-4,FEW026 SCT040 SCT075,9,,86,30,78,25.6,75,23.9,70,16,90,,30.05,,,30.06,AA,,30.06
2013,7,10,14843,1456,-4,FEW026 SCT080,10,,88,31.1,78,25.6,74,23.3,63,16,100,23,30.04,,,30.04,AA,,30.05
2013,7,10,14843,1556,-4,FEW043 OVC090,10,,88,31.1,79,25.9,75,23.9,65,14,90,,30.02,,,30.03,AA,,30.03
2013,7,10,14843,1656,-4,FEW032 SCT040 BKN100,10,,86,30,78,25.6,75,23.9,70,13,80,,30.02,,,30.02,AA,,30.03
2013,7,10,14843,1756,-4,FEW032 BKN100,10,,84,28.9,78,25.3,75,23.9,74,11,80,,30.02,,,30.03,AA,,30.03
2013,7,10,14843,1856,-4,FEW032 BKN100,10,,83,28.3,77,25.2,75,23.9,77,8,90,,30.03,,,30.04,AA,,30.04
2013,7,10,14843,1956,-4,FEW036 SCT090,10,,83,28.3,77,25.2,75,23.9,77,5,110,,30.04,,,30.04,AA,,30.05
2013,7,10,14843,2056,-4,FEW036 SCT045 SCT090,10,,82,27.8,78,25.4,76,24.4,82,7,70,,30.05,,,30.05,AA,,30.06
2013,7,10,14843,2156,-4,FEW017 SCT025,10,,82,27.8,78,25.8,77,25,85,9,80,,30.06,,,30.06,AA,,30.07
2013,7,10,14843,2256,-4,FEW017 SCT031,10,,82,27.8,78,25.8,77,25,85,8,90,,30.06,,,30.07,AA,,30.07
2013,7,10,14843,2356,-4,FEW015 SCT027,10,,81,27.2,77,25.2,76,24.4,85,10,90,,30.05,,,30.06,AA,,30.06
2013,7,11,14843,56,-4,FEW027,10,,81,27.2,77,24.8,75,23.9,82,8,100,,30.03,,,30.04,AA,,30.04
2013,7,11,14843,156,-4,FEW033,10,,80,26.7,77,24.7,75,23.9,85,9,100,,30.02,,,30.02,AA,,30.03
2013,7,11,14843,256,-4,CLR,10,,79,26.1,76,24.1,74,23.3,85,7,90,,30.01,,,30.01,AA,,30.02
2013,7,11,14843,356,-4,FEW031,10,,79,26.1,76,24.1,74,23.3,85,9,90,,30,,,30.01,AA,,30.01
2013,7,11,14843,456,-4,FEW029,10,,79,26.1,76,24.1,74,23.3,85,7,110,,30.01,,,30.01,AA,,30.02
2013,7,11,14843,556,-4,FEW038,8,,79,26.1,76,24.1,74,23.3,85,5,110,,30.01,,,30.02,AA,0.01,30.02
2013,7,11,14843,656,-4,FEW025,8,,80,26.7,76,24.3,74,23.3,82,3,80,,30.03,,,30.04,AA,,30.04
2013,7,11,14843,756,-4,FEW028,8,,81,27.2,76,24.5,74,23.3,79,3,110,,30.05,,,30.05,AA,,30.06
2013,7,11,14843,856,-4,FEW026 SCT034,8,,85,29.4,77,25.1,74,23.3,70,13,80,,30.05,,,30.06,AA,,30.06
2013,7,11,14843,956,-4,FEW026 SCT040,8,,85,29.4,77,25.1,74,23.3,70,14,60,,30.06,,,30.06,AA,,30.07
2013,7,11,14843,1056,-4,FEW024 SCT030 SCT044,8,,87,30.6,78,25.4,74,23.3,65,15,50,,30.06,,,30.06,AA,,30.07
2013,7,11,14843,1156,-4,FEW028 SCT032 SCT044,8,,87,30.6,78,25.4,74,23.3,65,15,60,21,30.05,,,30.06,AA,,30.06
2013,7,11,14843,1256,-4,FEW030 SCT045,8,,88,31.1,78,25.6,74,23.3,63,15,50,,30.04,,,30.04,AA,,30.05
2013,7,11,14843,1356,-4,FEW030,9,,88,31.1,79,25.9,75,23.9,65,16,50,,30.02,,,30.03,AA,,30.03
2013,7,11,14843,1456,-4,FEW025,9,,87,30.6,78,25.8,75,23.9,68,14,70,,30.01,,,30.01,AA,,30.02
2013,7,11,14843,1556,-4,FEW021 SCT110,9,,86,30,78,25.6,75,23.9,70,15,80,,29.99,,,30,AA,,30
2013,7,11,14843,1656,-4,FEW020 SCT060,9,,85,29.4,78,25.5,75,23.9,72,15,60,,29.99,,,30,AA,,30
2013,7,11,14843,1756,-4,SCT020,9,,84,28.9,77,24.9,74,23.3,72,14,70,,29.99,,,29.99,AA,,30
2013,7,11,14843,1856,-4,FEW020 SCT050,10,,82,27.8,76,24.6,74,23.3,77,11,70,,30,,,30.01,AA,,30.01
2013,7,11,14843,1956,-4,FEW020,10,,82,27.8,76,24.6,74,23.3,77,11,60,,30.01,,,30.02,AA,,30.02
2013,7,11,14843,2056,-4,SCT020,10,,81,27.2,75,24.1,73,22.8,77,9,70,,30.02,,,30.03,AA,,30.03
2013,7,11,14843,2156,-4,SCT024,10,,81,27.2,76,24.5,74,23.3,79,7,80,,30.03,,,30.04,AA,,30.04
2013,7,11,14843,2256,-4,SCT021,10,,81,27.2,75,24.1,73,22.8,77,7,70,,30.03,,,30.04,AA,,30.04
2013,7,11,14843,2356,-4,FEW019 SCT036,10,,80,26.7,75,23.9,73,22.8,79,6,70,,30.02,,,30.03,AA,,30.03
2013,7,12,14843,56,-4,SCT027 SCT036,10,,80,26.7,75,23.9,73,22.8,79,5,40,,30,,,30,AA,,30.01
2013,7,12,14843,156,-4,SCT023,10,,81,27.2,75,24.1,73,22.8,77,5,40,,29.98,,,29.98,AA,,29.99
2013,7,12,14843,256,-4,FEW020 SCT035,10,,80,26.7,75,23.9,73,22.8,79,8,50,,29.97,,,29.97,AA,,29.98
2013,7,12,14843,356,-4,FEW018 SCT029,10,,80,26.7,76,24.3,74,23.3,82,0,0,,29.96,,,29.96,AA,,29.97
2013,7,12,14843,456,-4,SCT024 SCT039,10,,79,26.1,75,23.8,73,22.8,82,6,80,,29.97,,,29.97,AA,,29.98
2013,7,12,14843,556,-4,SCT022 SCT037,9,,79,26.1,74,23.4,72,22.2,79,6,80,,29.98,,,29.99,AA,,29.99
2013,7,12,14843,656,-4,FEW017 SCT024 SCT045,10,,80,26.7,75,23.6,72,22.2,77,5,90,,30,,,30,AA,,30.01
2013,7,12,14843,756,-4,FEW017 SCT024 SCT045,10,,82,27.8,75,23.9,72,22.2,72,8,80,,30.01,,,30.01,AA,,30.02
2013,7,12,14843,856,-4,FEW018 SCT024 SCT050,10,,84,28.9,76,24.2,72,22.2,67,7,60,,30.02,,,30.02,AA,,30.03
2013,7,12,14843,956,-4,FEW024 SCT050,10,,85,29.4,75,24,71,21.7,63,8,70,,30.03,,,30.03,AA,,30.04
2013,7,12,14843,1056,-4,FEW024 SCT055,10,,86,30,77,24.9,73,22.8,65,11,60,,30.02,,,30.03,AA,,30.03
2013,7,12,14843,1156,-4,FEW024 SCT060,10,,86,30,76,24.2,71,21.7,61,13,40,18,30.01,,,30.01,AA,,30.02
2013,7,12,14843,1256,-4,FEW038 SCT075,10,,86,30,76,24.5,72,22.2,63,10,70,,30,,,30,AA,,30.01
2013,7,12,14843,1356,-4,FEW025 SCT032 SCT075,10,,86,30,77,24.9,73,22.8,65,11,40,,29.98,,,29.99,AA,,29.99
2013,7,12,14843,1456,-4,SCT023 SCT037,10,,86,30,76,24.5,72,22.2,63,11,20,,29.97,,,29.98,AA,,29.98
2013,7,12,14843,1556,-4,FEW023 SCT037,10,,86,30,77,24.9,73,22.8,65,11,20,,29.96,,,29.96,AA,,29.97
2013,7,12,14843,1656,-4,SCT023,10,,85,29.4,76,24.4,72,22.2,65,11,60,,29.95,,,29.96,AA,,29.96
2013,7,12,14843,1756,-4,SCT025,10,,84,28.9,75,23.9,71,21.7,65,9,50,,29.96,,,29.97,AA,,29.97
2013,7,12,14843,1856,-4,SCT025,10,,82,27.8,74,23.6,71,21.7,69,9,70,,29.96,,,29.96,AA,,29.97
2013,7,12,14843,1956,-4,SCT025,10,,82,27.8,75,23.9,72,22.2,72,9,60,,29.97,,,29.97,AA,,29.98
2013,7,12,14843,2056,-4,SCT025,10,,82,27.8,75,23.9,72,22.2,72,9,60,,29.98,,,29.98,AA,,29.99
2013,7,12,14843,2156,-4,SCT023,10,,81,27.2,75,23.7,72,22.2,74,8,40,,29.99,,,30,AA,,30
2013,7,12,14843,2256,-4,FEW021 SCT045,10,,81,27.2,75,23.7,72,22.2,74,8,40,,30,,,30.01,AA,,30.01
2013,7,12,14843,2356,-4,SCT023,10,,81,27.2,75,23.7,72,22.2,74,7,50,,29.99,,,30,AA,,30
2013,7,13,14843,56,-4,SCT025,10,,81,27.2,75,23.7,72,22.2,74,6,40,,29.97,,,29.97,AA,,29.98
2013,7,13,14843,156,-4,SCT021 BKN032 BKN048,10,#NAME?,78,25.6,73,22.9,71,21.7,79,8,40,23,29.95,,,29.96,AA,0.13,29.96
2013,7,13,14843,256,-4,SCT023 SCT035,10,,80,26.7,75,23.9,73,22.8,79,7,50,,29.95,,,29.96,AA,0.04,29.96
2013,7,13,14843,356,-4,FEW023 SCT032,10,,79,26.1,74,23.4,72,22.2,79,5,60,,29.95,,,29.96,AA,,29.96
2013,7,13,14843,456,-4,SCT022 SCT033,10,,79,26.1,75,23.8,73,22.8,82,0,0,,29.96,,,29.96,AA,,29.97
2013,7,13,14843,556,-4,FEW023 SCT050 BKN080,9,#NAME?,79,26.1,75,23.8,73,22.8,82,0,0,,29.97,,,29.98,AA,T,29.98
2013,7,13,14843,656,-4,FEW026 SCT045,10,,81,27.2,75,24.1,73,22.8,77,0,0,,29.99,,,29.99,AA,T,30
2013,7,13,14843,756,-4,FEW026 SCT035 BKN045,10,,82,27.8,76,24.3,73,22.8,74,3,100,,29.99,,,30,AA,,30
2013,7,13,14843,856,-4,SCT026 SCT035 BKN040,10,,83,28.3,76,24.4,73,22.8,72,5,50,,30,,,30,AA,,30.01
2013,7,13,14843,956,-4,SCT035 SCT043,10,,84,28.9,76,24.2,72,22.2,67,9,30,,30,,,30.01,AA,,30.01
2013,7,13,14843,1056,-4,SCT026 BKN045,10,,86,30,77,24.9,73,22.8,65,13,60,,30,,,30.01,AA,,30.01
2013,7,13,14843,1156,-4,SCT034 BKN045,10,,86,30,77,24.9,73,22.8,65,9,60,17,30,,,30,AA,,30.01
2013,7,13,14843,1256,-4,FEW025 BKN040,10,,87,30.6,77,24.7,72,22.2,61,10,50,,29.99,,,29.99,AA,,30
2013,7,13,14843,1356,-4,FEW025 BKN040,10,,85,29.4,76,24.4,72,22.2,65,9,40,18,29.97,,,29.98,AA,,29.98
2013,7,13,14843,1456,-4,SCT022 SCT040,10,,87,30.6,77,25,73,22.8,63,13,40,20,29.95,,,29.96,AA,,29.96
2013,7,13,14843,1556,-4,SCT022 SCT060,10,,86,30,76,24.5,72,22.2,63,15,40,,29.94,,,29.95,AA,,29.95
2013,7,13,14843,1656,-4,SCT018 SCT060,10,,84,28.9,76,24.2,72,22.2,67,14,60,,29.95,,,29.95,AA,,29.96
2013,7,13,14843,1756,-4,SCT024 SCT050,10,,83,28.3,76,24.4,73,22.8,72,11,80,,29.95,,,29.95,AA,,29.96
2013,7,13,14843,1856,-4,SCT022 SCT080,10,,81,27.2,75,23.7,72,22.2,74,7,110,,29.96,,,29.97,AA,,29.97
2013,7,13,14843,1956,-4,SCT024 SCT060,8,#NAME?,81,27.2,75,24.1,73,22.8,77,11,110,18,29.98,,,29.98,AA,T,29.99
2013,7,13,14843,2056,-4,SCT024 BKN060,10,,80,26.7,75,23.9,73,22.8,79,0,0,,29.99,,,30,AA,0.01,30
2013,7,13,14843,2156,-4,FEW050,10,,80,26.7,75,23.9,73,22.8,79,3,VR,,30,,,30.01,AA,,30.01
2013,7,13,14843,2256,-4,FEW027 SCT034 SCT048,10,,80,26.7,75,23.9,73,22.8,79,5,120,,30.01,,,30.02,AA,,30.02
2013,7,13,14843,2356,-4,FEW020 SCT060,10,,79,26.1,75,23.8,73,22.8,82,0,0,,30.01,,,30.01,AA,T,30.02
2013,7,14,14843,56,-4,FEW020 SCT065 SCT095,10,,79,26.1,75,23.8,73,22.8,82,0,0,,29.99,,,29.99,AA,,30
2013,7,14,14843,156,-4,FEW020 SCT040 SCT080,10,#NAME?,78,25.6,74,23.2,72,22.2,82,0,0,,29.97,,,29.98,AA,T,29.98
2013,7,14,14843,256,-4,FEW020 SCT070 SCT095,10,,76,24.4,73,22.9,72,22.2,87,0,0,,29.96,,,29.97,AA,0.06,29.97
2013,7,14,14843,356,-4,FEW020 SCT080,10,,77,25,74,23.4,73,22.8,88,0,0,,29.96,,,29.96,AA,,29.97
2013,7,14,14843,456,-4,FEW020,10,,77,25,74,23.1,72,22.2,85,0,0,,29.96,,,29.97,AA,,29.97
2013,7,14,14843,556,-4,FEW017 SCT070,10,,77,25,74,23.1,72,22.2,85,0,0,,29.96,,,29.97,AA,,29.97
2013,7,14,14843,656,-4,FEW020,10,,77,25,74,23.1,72,22.2,85,0,0,,29.97,,,29.98,AA,,29.98
2013,7,14,14843,756,-4,FEW025,10,,80,26.7,75,23.9,73,22.8,79,3,80,,29.97,,,29.98,AA,,29.98
2013,7,14,14843,856,-4,SCT030,10,,82,27.8,76,24.6,74,23.3,77,3,80,,29.98,,,29.98,AA,0.01,29.99
2013,7,14,14843,956,-4,SCT030,10,,83,28.3,75,23.7,71,21.7,67,6,90,,29.98,,,29.99,AA,T,29.99
2013,7,14,14843,1056,-4,SCT035,10,,85,29.4,75,23.7,70,21.1,61,10,80,,29.98,,,29.99,AA,,29.99
2013,7,14,14843,1156,-4,SCT030CB SCT060,10,#NAME?,84,28.9,76,24.2,72,22.2,67,8,120,17,29.98,,,29.99,AA,T,29.99
2013,7,14,14843,1226,-4,SCT020 BKN050,10,#NAME?,82,28,76,24.3,73,23,74,5,210,,29.98,,,M,SP,,29.99
2013,7,14,14843,1256,-4,SCT025 BKN035 BKN070,9,#NAME?,77,25,74,23.1,72,22.2,85,3,220,,29.98,,,29.98,AA,0.12,29.99
2013,7,14,14843,1356,-4,SCT025 SCT055,10,,81,27.2,75,24.1,73,22.8,77,0,0,,29.96,,,29.97,AA,0.01,29.97
2013,7,14,14843,1456,-4,FEW022 SCT055 BKN085,10,,82,27.8,76,24.6,74,23.3,77,8,90,,29.95,,,29.96,AA,,29.96
2013,7,14,14843,1536,-4,FEW022CB SCT060 BKN080,10,#NAME?,81,27,75,24.1,73,23,77,15,70,,29.95,,,M,SP,,29.96
2013,7,14,14843,1556,-4,SCT022CB BKN070,10,TS,78,25.6,73,22.9,71,21.7,79,9,80,,29.94,,,29.95,AA,T,29.95
2013,7,14,14843,1656,-4,FEW024 SCT055 BKN070,10,,78,25.6,74,23.2,72,22.2,82,9,80,,29.94,,,29.95,AA,,29.95
2013,7,14,14843,1756,-4,FEW028 SCT070 BKN085,10,,80,26.7,75,23.9,73,22.8,79,7,120,,29.95,,,29.96,AA,,29.96
2013,7,14,14843,1856,-4,FEW025 SCT065 BKN085,10,#NAME?,78,25.6,75,23.6,73,22.8,85,7,90,,29.96,,,29.97,AA,T,29.97
2013,7,14,14843,1956,-4,FEW042 BKN070,10,,79,26.1,74,23.1,71,21.7,77,6,130,,29.98,,,29.99,AA,T,29.99
2013,7,14,14843,2056,-4,FEW060 SCT085,10,,77,25,74,23.1,72,22.2,85,0,0,,29.99,,,30,AA,0.01,30
2013,7,14,14843,2156,-4,FEW080 SCT100,10,,77,25,74,23.4,73,22.8,88,0,0,,30.01,,,30.01,AA,,30.02
2013,7,14,14843,2256,-4,FEW090,10,,78,25.6,75,23.6,73,22.8,85,3,140,,30.01,,,30.01,AA,,30.02
2013,7,14,14843,2356,-4,FEW080,10,,77,25,74,23.1,72,22.2,85,0,0,,30.01,,,30.01,AA,,30.02
2013,7,15,14843,56,-4,FEW080,10,,77,25,74,23.1,72,22.2,85,3,150,,29.99,,,30,AA,,30
2013,7,15,14843,156,-4,FEW060,10,,77,25,74,23.1,72,22.2,85,0,0,,29.97,,,29.98,AA,,29.98
2013,7,15,14843,256,-4,FEW060,10,,77,25,74,23.4,73,22.8,88,0,0,,29.96,,,29.96,AA,,29.97
2013,7,15,14843,356,-4,CLR,10,,77,25,74,23.1,72,22.2,85,0,0,,29.96,,,29.97,AA,,29.97
2013,7,15,14843,456,-4,CLR,10,,77,25,74,23.4,73,22.8,88,0,0,,29.96,,,29.96,AA,,29.97
2013,7,15,14843,556,-4,FEW020 SCT065,10,,76,24.4,73,22.9,72,22.2,87,0,0,,29.97,,,29.98,AA,,29.98
2013,7,15,14843,656,-4,FEW020 SCT065,10,,78,25.6,75,23.6,73,22.8,85,0,0,,29.98,,,29.99,AA,,29.99
2013,7,15,14843,756,-4,FEW022 SCT070,10,,81,27.2,75,24.1,73,22.8,77,0,0,,29.99,,,29.99,AA,,30
2013,7,15,14843,856,-4,FEW025 SCT075,10,,84,28.9,75,23.9,71,21.7,65,0,0,,29.99,,,30,AA,,30
2013,7,15,14843,956,-4,FEW027 SCT040 SCT060,10,,83,28.3,76,24.4,73,22.8,72,0,0,,30,,,30,AA,,30.01
2013,7,15,14843,1056,-4,FEW023 SCT032CB SCT080,10,TS,81,27.2,77,24.8,75,23.9,82,5,300,,30.01,,,30.01,AA,0.12,30.02
2013,7,15,14843,1114,-4,SCT038 SCT050,10,,82,28,77,25,75,24,79,7,310,,30,,,M,SP,,30.01
2013,7,15,14843,1156,-4,FEW024 SCT034CB SCT042,10,TS,81,27.2,76,24.5,74,23.3,79,8,70,,30.01,,,30.01,AA,0.02,30.02
2013,7,15,14843,1256,-4,FEW037 SCT050 SCT090,10,#NAME?,82,27.8,77,25,75,23.9,79,14,80,,30,,,30,AA,0.03,30.01
2013,7,15,14843,1356,-4,SCT044 SCT050 BKN075,10,,84,28.9,77,24.9,74,23.3,72,14,90,,29.99,,,30,AA,,30
2013,7,15,14843,1456,-4,FEW038 SCT060 SCT075,10,,86,30,78,25.3,74,23.3,68,16,80,,29.98,,,29.98,AA,,29.99
2013,7,15,14843,1556,-4,FEW030 SCT060 SCT085,10,#NAME?,84,28.9,77,24.9,74,23.3,72,11,90,18,29.97,,,29.97,AA,T,29.98
2013,7,15,14843,1656,-4,FEW030 SCT040 SCT065,10,,81,27.2,75,24.1,73,22.8,77,9,70,,29.97,,,29.97,AA,0.08,29.98
2013,7,15,14843,1756,-4,FEW025 SCT040 BKN065,10,RA,81,27.2,76,24.5,74,23.3,79,9,170,17,29.99,,,30,AA,0.12,30
2013,7,15,14843,1804,-4,FEW021CB SCT028 BKN040,10,TS,81,27,75,24.1,73,23,77,11,150,23,30,,,M,SP,,30.01
2013,7,15,14843,1856,-4,FEW029 SCT075 SCT110,10,,78,25.6,75,23.6,73,22.8,85,5,130,,30,,,30,AA,0.04,30.01
2013,7,15,14843,1956,-4,FEW032 SCT075,10,,79,26.1,76,24.1,74,23.3,85,3,130,,30,,,30.01,AA,,30.01
2013,7,15,14843,2056,-4,FEW030 SCT070 SCT085,10,,79,26.1,76,24.1,74,23.3,85,0,0,,30.02,,,30.03,AA,,30.03
2013,7,15,14843,2156,-4,FEW050 SCT080,10,,79,26.1,76,24.1,74,23.3,85,0,0,,30.03,,,30.04,AA,,30.04
2013,7,15,14843,2256,-4,FEW030 SCT055,10,,79,26.1,76,24.1,74,23.3,85,0,0,,30.04,,,30.04,AA,0.01,30.05
2013,7,15,14843,2356,-4,FEW060,10,,78,25.6,75,24,74,23.3,88,3,110,,30.04,,,30.04,AA,,30.05
2013,7,16,14843,56,-4,FEW070,10,,78,25.6,75,23.6,73,22.8,85,0,0,,30.02,,,30.02,AA,,30.03
2013,7,16,14843,156,-4,FEW028 SCT070,10,,78,25.6,75,23.6,73,22.8,85,0,0,,30.01,,,30.01,AA,,30.02
2013,7,16,14843,256,-4,FEW030,10,,78,25.6,75,23.6,73,22.8,85,0,0,,30,,,30.01,AA,,30.01
2013,7,16,14843,356,-4,FEW030,10,,77,25,74,23.4,73,22.8,88,3,VR,,30.01,,,30.01,AA,,30.02
2013,7,16,14843,456,-4,FEW060,10,,78,25.6,75,23.6,73,22.8,85,0,0,,30.01,,,30.02,AA,,30.02
2013,7,16,14843,556,-4,FEW028 SCT046 SCT100,10,,78,25.6,75,23.6,73,22.8,85,0,0,,30.02,,,30.02,AA,,30.03
2013,7,16,14843,656,-4,FEW026 SCT048 SCT100,10,,79,26.1,76,24.1,74,23.3,85,0,0,,30.03,,,30.03,AA,,30.04
2013,7,16,14843,756,-4,FEW032 SCT060,10,,82,27.8,76,24.6,74,23.3,77,5,120,,30.05,,,30.05,AA,,30.06
2013,7,16,14843,856,-4,FEW032 SCT075,10,,85,29.4,77,25.1,74,23.3,70,13,90,,30.05,,,30.06,AA,,30.06
